NPA,CO Code (NXX),Company,OCN,Status,Rate Center,Remarks
,,,,,,2018-11-05
879,200,,,Available,,
879,201,,,Available,,
879,202,,,Available,,
879,203,,,Available,,
879,204,,,Available,,
879,205,,,Available,,
879,206,,,Available,,
879,207,,,Available,,
879,208,,,Available,,
879,209,,,Available,,
879,210,,,Available,,
879,211,,,For Special Use,,Public Information and Referral Services
879,212,,,Available,,
879,213,,,Available,,
879,214,,,Available,,
879,215,,,Available,,
879,216,,,Available,,
879,217,,,Available,,
879,218,,,Available,,
879,219,,,Available,,
879,220,,,Available,,
879,221,,,Available,,
879,222,,,Available,,
879,223,,,Available,,
879,224,,,Available,,
879,225,,,Available,,
879,226,,,Available,,
879,227,,,Available,,
879,228,,,Available,,
879,229,,,Available,,
879,230,,,Available,,
879,231,,,Available,,
879,232,,,Available,,
879,233,,,Available,,
879,234,,,Available,,
879,235,,,Available,,
879,236,,,Available,,
879,237,,,Available,,
879,238,,,Available,,
879,239,,,Available,,
879,240,,,Available,,
879,241,,,Available,,
879,242,,,Available,,
879,243,,,Available,,
879,244,,,Available,,
879,245,,,Available,,
879,246,,,Available,,
879,247,,,Available,,
879,248,,,Available,,
879,249,,,Available,,
879,250,,,Available,,
879,251,,,Available,,
879,252,,,Available,,
879,253,,,Available,,
879,254,,,Available,,
879,255,,,Available,,
879,256,,,Available,,
879,257,,,Available,,
879,258,,,Available,,
879,259,,,Available,,
879,260,,,Available,,
879,261,,,Available,,
879,262,,,Available,,
879,263,,,Available,,
879,264,,,Available,,
879,265,,,Available,,
879,266,,,Available,,
879,267,,,Available,,
879,268,,,Available,,
879,269,,,Available,,
879,270,,,Available,,
879,271,,,Available,,
879,272,,,Available,,
879,273,,,Available,,
879,274,,,Available,,
879,275,,,Available,,
879,276,,,Available,,
879,277,,,Available,,
879,278,,,Available,,
879,279,,,Available,,
879,280,,,Available,,
879,281,,,Available,,
879,282,,,Available,,
879,283,,,Available,,
879,284,,,Available,,
879,285,,,Available,,
879,286,,,Available,,
879,287,,,Available,,
879,288,,,Available,,
879,289,,,Available,,
879,290,,,Available,,
879,291,,,Available,,
879,292,,,Available,,
879,293,,,Available,,
879,294,,,Available,,
879,295,,,Available,,
879,296,,,Available,,
879,297,,,Available,,
879,298,,,Available,,
879,299,,,Available,,
879,300,,,Available,,
879,301,,,Available,,
879,302,,,Available,,
879,303,,,Available,,
879,304,,,Available,,
879,305,,,Available,,
879,306,,,Available,,
879,307,,,Available,,
879,308,,,Available,,
879,309,,,Available,,
879,310,,,Moratorium on Assignment,,
879,311,,,For Special Use,,Non-Emergency Municipal Government Services
879,312,,,Available,,
879,313,,,Available,,
879,314,,,Available,,
879,315,,,Available,,
879,316,,,Available,,
879,317,,,Available,,
879,318,,,Available,,
879,319,,,Available,,
879,320,,,Available,,
879,321,,,Available,,
879,322,,,Available,,
879,323,,,Available,,
879,324,,,Available,,
879,325,,,Available,,
879,326,,,Available,,
879,327,,,Available,,
879,328,,,Available,,
879,329,,,Available,,
879,330,,,Available,,
879,331,,,Available,,
879,332,,,Available,,
879,333,,,Available,,
879,334,,,Available,,
879,335,,,Available,,
879,336,,,Available,,
879,337,,,Available,,
879,338,,,Available,,
879,339,,,Available,,
879,340,,,Available,,
879,341,,,Available,,
879,342,,,Available,,
879,343,,,Available,,
879,344,,,Available,,
879,345,,,Available,,
879,346,,,Available,,
879,347,,,Available,,
879,348,,,Available,,
879,349,,,Available,,
879,350,,,Available,,
879,351,,,Available,,
879,352,,,Available,,
879,353,,,Available,,
879,354,,,Not Available,,Not available - reserved for future NPA relief in Surrounds of Montreal, Quebec iaw CRTC Decision 2017-38
879,355,,,Available,,
879,356,,,Available,,
879,357,,,Available,,
879,358,,,Available,,
879,359,,,Available,,
879,360,,,Available,,
879,361,,,Available,,
879,362,,,Available,,
879,363,,,Available,,
879,364,,,Available,,
879,365,,,Available,,
879,366,,,Available,,
879,367,,,Not Available,,Not available - existing Canadian NPA
879,368,,,Available,,
879,369,,,Available,,
879,370,,,Available,,
879,371,,,Available,,
879,372,,,Available,,
879,373,,,Available,,
879,374,,,Available,,
879,375,,,Available,,
