NPA,CO Code (NXX),Company,OCN,Status,Rate Center,Remarks
,,,,,,2018-11-05
867,200,SSi Micro Ltd.,940G,In Service,Yellowknife,
867,201,SSi Micro Ltd.,940G,In Service,Igloolik,
867,202,SSi Micro Ltd.,940G,In Service,Iqaluit,
867,203,SSi Micro Ltd.,940G,In Service,Arctic Bay,
867,204,,,Not Available,,Not available - existing Canadian NPA
867,205,SSi Micro Ltd.,940G,In Service,Arviat,
867,206,Northwestel,8092,In Service,Sambaa K'e,
867,207,SSi Micro Ltd.,940G,In Service,Baker Lake,
867,208,SSi Micro Ltd.,940G,In Service,Cambridge Bay,
867,209,SSi Micro Ltd.,940G,In Service,Cape Dorset,
867,210,SSi Micro Ltd.,940G,In Service,Chesterfield Inlet,
867,211,,,For Special Use,,Public Information and Referral Services
867,212,SSi Micro Ltd.,940G,In Service,Clyde River,
867,213,SSi Micro Ltd.,940G,In Service,Coral Harbour,
867,214,SSi Micro Ltd.,940G,In Service,Fort Providence,
867,215,SSi Micro Ltd.,940G,In Service,Gjoa Haven,
867,216,SSi Micro Ltd.,940G,In Service,Grise Fiord,
867,217,SSi Micro Ltd.,940G,In Service,Hall Beach,
867,218,SSi Micro Ltd.,940G,In Service,Kimmirut,
867,219,SSi Micro Ltd.,940G,In Service,Kugaaruk,
867,220,SSi Micro Ltd.,940G,In Service,Kugluktuk,
867,221,SSi Micro Ltd.,940G,In Service,Pangnirtung,
867,222,Bell Mobility,6574,In Service,Iqaluit,
867,223,Bell Mobility,6574,In Service,Iqaluit,
867,224,SSi Micro Ltd.,940G,In Service,Pond Inlet,
867,225,SSi Micro Ltd.,940G,In Service,Qikiqtarjuaq,
867,226,SSi Micro Ltd.,940G,In Service,Rankin Inlet,
867,227,SSi Micro Ltd.,940G,In Service,Naujaat,
867,228,SSi Micro Ltd.,940G,In Service,Resolute,
867,229,SSi Micro Ltd.,940G,In Service,Sanikiluaq,
867,230,SSi Micro Ltd.,940G,In Service,Taloyoak,
867,231,SSi Micro Ltd.,940G,In Service,Whale Cove,
867,232,,,Available,,
867,233,,,Available,,
867,234,,,Available,,
867,235,,,Available,,
867,236,,,Not Available,,Not available - existing Canadian NPA
867,237,,,Available,,
867,238,,,Available,,
867,239,,,Available,,
867,240,,,Available,,
867,241,,,Available,,
867,242,,,Available,,
867,243,,,Available,,
867,244,,,Available,,
867,245,,,Available,,
867,246,,,Available,,
867,247,,,Available,,
867,248,,,Available,,
867,249,,,Available,,
867,250,,,Not Available,,Not available - existing Canadian NPA
867,251,,,Available,,
867,252,Northwestel,8092,In Service,Resolute,
867,253,,,Available,,
867,254,,,Available,,
867,255,,,Available,,
867,256,,,Available,,
867,257,,,Not Available,,Not available iaw Section 3.7 of CO Code Guidelines: Future Canadian Geographic NPA
867,258,,,Available,,
867,259,,,Available,,
867,260,,,Available,,
867,261,,,Available,,
867,262,,,Available,,
867,263,,,Not Available,,Not available - reserved for future NPA relief in Montreal, Quebec iaw CRTC Decision 2017-38
867,264,,,Available,,
867,265,,,Available,,
867,266,Northwestel,8092,In Service,Sanikiluaq,
867,267,,,Available,,
867,268,,,Available,,
867,269,,,Available,,
867,270,,,Available,,
867,271,,,Available,,
867,272,,,Available,,
867,273,,,Not Available,,Not available iaw Section 3.7 of CO Code Guidelines: Future Canadian Geographic NPA
867,274,,,Available,,
867,275,,,Available,,
867,276,,,Available,,
867,277,,,Available,,
867,278,,,Available,,
867,279,,,Available,,
867,280,,,Available,,
867,281,,,Available,,
867,282,,,Available,,
867,283,,,Available,,
867,284,,,Available,,
867,285,,,Available,,
867,286,,,Available,,
867,287,,,Available,,
867,288,,,Available,,
867,289,,,Available,,
867,290,,,Available,,
867,291,,,Available,,
867,292,Iristel Inc.,154E,In Service,Behchoko,
867,293,,,Available,,
867,294,,,Available,,
867,295,,,Available,,
867,296,,,Available,,
867,297,,,Available,,
867,298,,,Available,,
867,299,,,Available,,
867,300,,,Available,,
867,301,,,Available,,
867,302,,,Available,,
867,303,,,Available,,
867,304,,,Available,,
867,305,,,Available,,
867,306,,,Not Available,,Not available - existing Canadian NPA
867,307,,,Available,,
867,308,,,Available,,
867,309,,,Available,,
867,310,,,Moratorium on Assignment,,
867,311,,,For Special Use,,Non-Emergency Municipal Government Services
867,312,,,Available,,
867,313,,,Available,,
867,314,,,Available,,
867,315,,,Available,,
867,316,,,Available,,
867,317,,,Available,,
867,318,,,Available,,
867,319,,,Available,,
867,320,Bell Mobility,6574,Assigned,Pond Inlet,
867,321,,,Available,,
867,322,Iristel Inc.,154E,In Service,Whitehorse,
867,323,Bell Mobility,6574,In Service,Haines Junction,
867,324,Bell Mobility,6574,In Service,Igloolik,
867,325,Bell Mobility,6574,In Service,Old Crow,
867,326,,,Available,,
867,327,Bell Mobility,6574,Assigned,Baker Lake,
867,328,Bell Mobility,6574,Assigned,Rankin Inlet,
867,329,,,Available,,
867,330,,,Available,,
867,331,,,Available,,
867,332,Bell Mobility,6574,In Service,Whitehorse,
867,333,Bell Mobility,6574,In Service,Whitehorse,
867,334,Bell Mobility,6574,In Service,Whitehorse,
867,335,Bell Mobility,6574,In Service,Whitehorse,
867,336,Bell Mobility,6574,In Service,Whitehorse,
867,337,Bell Mobility,6574,In Service,Whitehorse,
867,338,,,Available,,
867,339,,,Available,,
867,340,Bell Mobility,6574,In Service,Tuktoyaktuk,
867,341,Bell Mobility,6574,In Service,Arviat,
867,342,,,Available,,
867,343,,,Available,,
867,344,,,Available,,
867,345,,,Available,,
867,346,,,Available,,
867,347,,,Available,,
867,348,,,Available,,
867,349,,,Available,,
867,350,,,Available,,
867,351,,,Available,,
867,352,,,Available,,
867,353,,,Available,,
867,354,,,Not Available,,Not available - reserved for future NPA relief in Surrounds of Montreal, Quebec iaw CRTC Decision 2017-38
867,355,,,Available,,
867,356,,,Available,,
867,357,,,Available,,
867,358,,,Available,,
867,359,,,Available,,
867,360,Northwestel,8092,In Service,Gjoa Haven,
867,361,,,Available,,
867,362,Bell Mobility,6574,In Service,Beaver Creek,
867,363,,,Available,,
867,364,Bell Mobility,6574,In Service,Nahanni Butte,
867,365,Bell Mobility,6574,In Service,Gameti,
867,366,,,Available,,
867,367,,,Available,,
867,368,,,Not Available,,Not available iaw Section 3.7 of CO Code Guidelines: Future Canadian Geographic NPA
867,369,,,Available,,
867,370,Northwestel,8092,In Service,Lutsel K'e,
867,371,Northwestel,8092,In Service,Behchoko,
867,372,,,Available,,
867,373,Bell Mobility,6574,In Service,Fort Providence,
867,374,Bell Mobility,6574,In Service,Tulita,
867,375,Bell Mobility,6574,In Service,Aklavik,
867,376,Bell Mobility,6574,In Service,Fort Resolution,
867,377,Bell Mobility,6574,In Service,Fort Mcpherson,
867,378,,,Available,,
867,379,,,Available,,
867,380,,,Available,,
867,381,,,Available,,
867,382,,,Not Available,,Not available iaw Section 3.7 of CO Code Guidelines: Future Canadian Geographic NPA
867,383,Bell Mobility,6574,In Service,Mayo,
867,384,Bell Mobility,6574,In Service,Teslin,
867,385,Bell Mobility,6574,In Service,Carmacks,
867,386,,,Available,,
867,387,,,Not Available,,Not available - reserved for future NPA relief in Toronto, Ontario iaw CRTC Decision 2017-38
867,388,,,Available,,
867,389,,,Available,,
867,390,Northwestel,8092,In Service,Teslin,
867,391,Bell Mobility,6574,In Service,Cambridge Bay,
867,392,Northwestel,8092,In Service,Behchoko,
867,393,Northwestel,8092,In Service,Whitehorse,
867,394,Northwestel,8092,In Service,Fort Resolution,
867,395,,,Available,,
867,396,Northwestel,8092,In Service,Ulukhaktok,
867,397,,,Available,,
867,398,,,Available,,
867,399,Northwestel,8092,In Service,Tagish,
867,400,,,Available,,
867,401,,,Available,,
867,402,,,Available,,
867,403,,,Available,,
867,404,,,Available,,
867,405,,,Available,,
867,406,,,Available,,
867,407,,,Available,,
867,408,,,Available,,
867,409,,,Available,,
867,410,,,Available,,
867,411,,,For Special Use,,Directory Assistance
867,412,,,Available,,
867,413,,,Available,,
867,414,,,Available,,
867,415,,,Available,,
867,416,,,Available,,
867,417,,,Available,,
867,418,,,Available,,
867,419,,,Available,,
867,420,,,Available,,
867,421,,,Available,,
867,422,,,Available,,
867,423,,,Available,,
867,424,,,Available,,
867,425,,,Available,,
867,426,,,Available,,
867,427,,,Available,,
867,428,,,Available,,
867,429,,,Available,,
867,430,,,Available,,
867,431,,,Not Available,,Not available - existing Canadian NPA
867,432,,,Available,,
867,433,,,Available,,
867,434,,,Available,,
867,435,,,Available,,
867,436,Northwestel,8092,In Service,Whitehorse,
867,437,,,Available,,
867,438,,,Available,,
867,439,Northwestel,8092,In Service,Arctic Bay,
867,440,,,Available,,
867,441,,,Available,,
867,442,,,Available,,
867,443,,,Available,,
867,444,Bell Mobility,6574,In Service,Yellowknife,
867,445,Bell Mobility,6574,In Service,Yellowknife,
867,446,Bell Mobility,6574,In Service,Yellowknife,
867,447,Bell Mobility,6574,In Service,Yellowknife,
867,448,,,Available,,
867,449,,,Available,,
867,450,,,Available,,
867,451,,,Available,,
867,452,,,Available,,
867,453,,,Available,,
867,454,,,Available,,
867,455,Northwestel,8092,In Service,Whitehorse,
867,456,Northwestel,8092,In Service,Whitehorse,
867,457,Iristel Inc.,154E,In Service,Whitehorse,
867,458,Ice Wireless Inc.,630G,In Service,Whitehorse,
867,459,,,Available,,
867,460,,,Not Available,,Not available iaw Section 3.7 of CO Code Guidelines: Future Canadian Geographic NPA
867,461,,,Available,,
867,462,Northwestel,8092,In Service,Naujaat,
867,463,,,Available,,
867,464,,,Available,,
867,465,Iristel Inc.,154E,In Service,Whitehorse,
867,466,Iristel Inc.,154E,In Service,Whitehorse,
867,467,Iristel Inc.,154E,In Service,Whitehorse,
867,468,,,Not Available,,Not available - reserved for future NPA relief in Quebec West iaw CRTC Decision 2017-38
867,469,Iristel Inc.,154E,In Service,Whitehorse,
867,470,Iristel Inc.,154E,In Service,Whitehorse,
867,471,Iristel Inc.,154E,In Service,Whitehorse,
867,472,,,Available,,
867,473,Northwestel,8092,In Service,Pangnirtung,
867,474,,,Not Available,,Not available iaw Section 3.7 of CO Code Guidelines: Future Canadian Geographic NPA
867,475,,,Available,,
867,476,,,Available,,
867,477,,,Available,,
867,478,,,Available,,
867,479,,,Available,,
867,480,,,Available,,
867,481,,,Available,,
867,482,,,Available,,
867,483,,,Available,,
867,484,,,Available,,
867,485,,,Available,,
867,486,,,Available,,
867,487,,,Not Available,,Not available iaw Section 3.7 of CO Code Guidelines: Future Canadian Geographic NPA
867,488,,,Available,,
867,489,,,Available,,
867,490,Bell Mobility,6574,In Service,Tsiigehtchic,
867,491,Bell Mobility,6574,In Service,Jean Marie River,
867,492,Bell Mobility,6574,In Service,Behchoko,
867,493,Bell Mobility,6574,In Service,Kakisa,
867,494,Bell Mobility,6574,In Service,Whati,
867,495,Bell Mobility,6574,In Service,Wrigley,
867,496,Bell Mobility,6574,In Service,Fort Good Hope,
867,497,,,Available,,
867,498,,,Available,,
867,499,,,Available,,
867,500,,,Available,,
867,501,,,Available,,
867,502,,,Available,,
867,503,,,Available,,
867,504,,,Available,,
867,505,,,Available,,
867,506,,,Available,,
867,507,,,Available,,
867,508,,,Available,,
867,509,,,Available,,
867,510,,,Available,,
867,511,,,For Special Use,,Weather and Traveller Information Services
867,512,,,Available,,
867,513,,,Available,,
867,514,,,Available,,
867,515,,,Available,,
867,516,,,Available,,
867,517,,,Available,,
867,518,,,Available,,
867,519,,,Available,,
867,520,,,Available,,
867,521,,,Available,,
867,522,,,Available,,
867,523,,,Available,,
867,524,,,Available,,
867,525,,,Available,,
867,526,,,Available,,
867,527,,,Available,,
867,528,,,Available,,
867,529,,,Available,,
867,530,,,Available,,
867,531,,,Available,,
867,532,,,Available,,
867,533,,,Available,,
867,534,,,Available,,
867,535,,,Available,,
867,536,Northwestel,8092,In Service,Watson Lake,
867,537,Northwestel,8092,In Service,Pelly Crossing,
867,538,,,Available,,
867,539,,,Available,,
867,540,,,Available,,
867,541,,,Available,,
867,542,,,Available,,
867,543,,,Available,,
867,544,,,Available,,
867,545,,,Available,,
867,546,,,Available,,
867,547,,,Available,,
867,548,,,Available,,
867,549,,,Available,,
867,550,,,Available,,
867,551,,,Available,,
867,552,,,Available,,
867,553,,,Available,,
867,554,,,Available,,
867,555,,,For Special Use,,Universal Information
867,556,,,Available,,
867,557,,,Available,,
867,558,,,Available,,
867,559,,,Available,,
867,560,,,Available,,
867,561,Northwestel,8092,In Service,Taloyoak,
867,562,,,Available,,
867,563,,,Available,,
867,564,,,Available,,
867,565,,,Available,,
867,566,,,Available,,
867,567,,,Available,,
867,568,,,Not Available,,Not available iaw Section 3.7 of CO Code Guidelines: Future Canadian Geographic NPA
867,569,,,Available,,
867,570,,,Available,,
867,571,,,Available,,
867,572,,,Available,,
867,573,Northwestel,8092,In Service,Whati,
867,574,,,Available,,
867,575,,,Available,,
867,576,,,Available,,
867,577,,,Available,,
867,578,,,Available,,
867,579,,,Available,,
867,580,Northwestel,8092,In Service,Paulatuk,
867,581,Northwestel,8092,In Service,Wrigley,
867,582,,,Available,,
867,583,,,Available,,
867,584,,,Not Available,,Not available - reserved for future NPA relief in Manitoba iaw CRTC Decision 2017-38
867,585,,,Available,,
867,586,,,Available,,
867,587,Northwestel,8092,In Service,Norman Wells,
867,588,Northwestel,8092,In Service,Tulita,
867,589,Northwestel,8092,In Service,Deline,
867,590,,,Available,,
867,591,,,Available,,
867,592,,,Available,,
867,593,,,Available,,
867,594,,,Available,,
867,595,,,Available,,
867,596,,,Available,,
867,597,,,Available,,
867,598,Northwestel,8092,In Service,Fort Good Hope,
867,599,,,Available,,
867,600,,,Available,,
867,601,,,Available,,
867,602,Northwestel,8092,In Service,Nahanni Butte,
867,603,,,Available,,
867,604,,,Available,,
867,605,,,Available,,
867,606,,,Available,,
867,607,,,Available,,
867,608,,,Available,,
867,609,,,Available,,
867,610,,,Moratorium on Assignment,,
867,611,,,For Special Use,,Repair Service
867,612,,,Available,,
867,613,,,Available,,
867,614,,,Available,,
867,615,,,Available,,
867,616,,,Available,,
867,617,,,Available,,
867,618,,,Available,,
867,619,,,Available,,
867,620,Bell Mobility,6574,In Service,Inuvik,
867,621,Bell Mobility,6574,In Service,Fort Smith,
867,622,,,Available,,
867,623,,,Available,,
867,624,,,Available,,
867,625,,,Available,,
867,626,,,Available,,
867,627,,,Available,,
867,628,,,Available,,
867,629,,,Available,,
867,630,,,Available,,
867,631,,,Available,,
867,632,Iristel Inc.,154E,In Service,Whitehorse,
867,633,Northwestel,8092,In Service,Whitehorse,
867,634,Northwestel,8092,In Service,Haines Junction,
867,635,,,Available,,
867,636,,,Available,,
867,637,,,Available,,
867,638,,,Available,,
867,639,,,Not Available,,Not available - existing Canadian NPA
867,640,,,Available,,
867,641,,,Available,,
867,642,,,Available,,
867,643,,,Available,,
867,644,,,Available,,
867,645,Northwestel,8092,In Service,Rankin Inlet,
867,646,,,Available,,
867,647,,,Available,,
867,648,,,Available,,
867,649,,,Available,,
867,650,,,Available,,
867,651,,,Available,,
867,652,,,Available,,
867,653,,,Available,,
867,654,,,Available,,
867,655,,,Available,,
867,656,,,Available,,
867,657,,,Available,,
867,658,,,Available,,
867,659,,,Available,,
867,660,Northwestel,8092,In Service,Marsh Lake,
867,661,,,Available,,
867,662,,,Available,,
867,663,,,Available,,
867,664,,,Available,,
867,665,,,Available,,
867,666,,,Available,,
867,667,Northwestel,8092,In Service,Whitehorse,
867,668,Northwestel,8092,In Service,Whitehorse,
867,669,Northwestel,8092,In Service,Yellowknife,
867,670,Iristel Inc.,154E,In Service,Tuktoyaktuk,
867,671,Ice Wireless Inc.,630G,In Service,Tuktoyaktuk,
867,672,,,Not Available,,Not available - existing Canadian NPA
867,673,,,Available,,
867,674,,,Available,,
867,675,Iristel Inc.,154E,In Service,Yellowknife,
867,676,Iristel Inc.,154E,In Service,Yellowknife,
867,677,Iristel Inc.,154E,In Service,Yellowknife,
867,678,Northwestel,8092,In Service,Inuvik,
867,679,Iristel Inc.,154E,In Service,Yellowknife,
867,680,Iristel Inc.,154E,In Service,Yellowknife,
867,681,Iristel Inc.,154E,In Service,Yellowknife,
867,682,Iristel Inc.,154E,In Service,Yellowknife,
867,683,,,Not Available,,Not available - reserved for future NPA relief in North-Eastern Ontario iaw CRTC Decision 2017-38
867,684,,,Available,,
867,685,,,Available,,
867,686,,,Available,,
867,687,,,Available,,
867,688,TELUS Mobility,8303,In Service,Yellowknife,
867,689,TELUS Mobility,8303,In Service,Whitehorse,
867,690,Northwestel,8092,In Service,Sachs Harbour,
867,691,,,Available,,
867,692,,,Available,,
867,693,,,Available,,
867,694,,,Available,,
867,695,Northwestel,8092,In Service,Fort Simpson,
867,696,,,Available,,
867,697,,,Available,,
867,698,,,Available,,
867,699,Northwestel,8092,In Service,Fort Providence,
867,700,,,Available,,
867,701,,,Available,,
867,702,,,Available,,
867,703,,,Available,,
867,704,,,Available,,
867,705,,,Available,,
867,706,,,Available,,
867,707,,,Available,,
867,708,,,Available,,
867,709,Northwestel,8092,In Service,Colville Lake,
867,710,,,Available,,
867,711,,,For Special Use,,Message Relay
867,712,,,Available,,
867,713,Northwestel,8092,In Service,Wekweeti,
867,714,,,Available,,
867,715,,,Available,,
867,716,,,Available,,
867,717,,,Available,,
867,718,,,Available,,
867,719,,,Available,,
867,720,,,Available,,
867,721,,,Available,,
867,722,Bell Mobility,6574,In Service,Colville Lake,
867,723,,,Available,,
867,724,,,Available,,
867,725,,,Available,,
867,726,,,Available,,
867,727,,,Available,,
867,728,,,Available,,
867,729,,,Available,,
867,730,Bell Mobility,6574,In Service,Dawson City,
867,731,Iristel Inc.,154E,In Service,Behchoko,
867,732,Ice Wireless Inc.,630G,In Service,Behchoko,
867,733,Bell Mobility,6574,In Service,Carcross,
867,734,,,Available,,
867,735,,,Available,,
867,736,,,Available,,
867,737,,,Available,,
867,738,,,Available,,
867,739,,,Available,,
867,740,,,Available,,
867,741,,,Available,,
867,742,,,Available,,
867,743,,,Available,,
867,744,Bell Mobility,6574,In Service,Deline,
867,745,Bell Mobility,6574,In Service,Wekweeti,
867,746,Bell Mobility,6574,In Service,Faro,
867,747,Bell Mobility,6574,In Service,Ross River,
867,748,Bell Mobility,6574,In Service,Tagish,
867,749,Bell Mobility,6574,In Service,Watson Lake,
867,750,,,Available,,
867,751,,,Available,,
867,752,,,Available,,
867,753,,,Not Available,,Not available - reserved for future NPA relief in Eastern Ontario iaw CRTC Decision 2017-38
867,754,,,Available,,
867,755,,,Available,,
867,756,,,Available,,
867,757,,,Available,,
867,758,,,Available,,
867,759,,,Available,,
867,760,,,Available,,
867,761,,,Available,,
867,762,,,Available,,
867,763,,,Available,,
867,764,,,Available,,
867,765,Northwestel,8092,In Service,Yellowknife,
867,766,Northwestel,8092,In Service,Yellowknife,
867,767,Northwestel,8092,In Service,Yellowknife,
867,768,Iristel Inc.,154E,In Service,Inuvik,
867,769,Northwestel,8092,In Service,Kugaaruk,
867,770,Northwestel,8092,In Service,Fort Liard,
867,771,,,Available,,
867,772,,,Available,,
867,773,,,Available,,
867,774,,,Available,,
867,775,,,Available,,
867,776,,,Available,,
867,777,Northwestel,8092,In Service,Inuvik,
867,778,,,Available,,
867,779,,,Available,,
867,780,,,Not Available,,Not available - existing Canadian NPA
867,781,,,Available,,
867,782,,,Available,,
867,783,Iristel Inc.,154E,In Service,Yellowknife,
867,784,,,Available,,
867,785,Bell Mobility,6574,In Service,Lutsel K'e,
867,786,Bell Mobility,6574,In Service,Sachs Harbour,
867,787,Bell Mobility,6574,In Service,Ulukhaktok,
867,788,Bell Mobility,6574,In Service,Paulatuk,
867,789,Bell Mobility,6574,In Service,Destruction Bay,
867,790,,,Available,,
867,791,,,Available,,
867,792,,,Available,,
867,793,Northwestel,8092,In Service,Baker Lake,
867,794,Iristel Inc.,154E,In Service,Iqaluit,
867,795,Ice Wireless Inc.,630G,In Service,Iqaluit,
867,796,,,Available,,
867,797,,,Available,,
867,798,,,Available,,
867,799,,,Available,,
867,800,,,Available,,Assignment might create customer confusion or concerns.  Can be made available upon request
867,801,,,Available,,
867,802,,,Available,,
867,803,,,Available,,
867,804,,,Available,,
867,805,,,Available,,
867,806,,,Available,,
867,807,,,Available,,
867,808,,,Available,,
867,809,Northwestel,8092,In Service,Jean Marie River,
867,810,,,Moratorium on Assignment,,
867,811,,,For Special Use,,Non-Urgent Heath Care Telephone Triage Services
867,812,,,Available,,
867,813,,,Available,,
867,814,,,Available,,
867,815,,,Available,,
867,816,,,Available,,
867,817,,,Available,,
867,818,,,Available,,
867,819,,,Available,,
867,820,,,Available,,
867,821,Northwestel,8092,In Service,Carcross,
867,822,,,Available,,
867,823,,,Available,,
867,824,,,Available,,
867,825,Northwestel,8092,In Service,Kakisa,
867,826,,,Available,,
867,827,,,Available,,
867,828,,,Available,,
867,829,,,Available,,
867,830,,,Available,,
867,831,,,Available,,
867,832,,,Available,,
867,833,,,Available,,
867,834,,,Available,,
867,835,,,Available,,
867,836,,,Available,,
867,837,,,Available,,
867,838,,,Available,,
867,839,,,Available,,
867,840,,,Available,,
867,841,Northwestel,8092,In Service,Destruction Bay,
867,842,,,Available,,
867,843,,,Available,,
867,844,,,Available,,
867,845,,,Available,,
867,846,,,Available,,
867,847,,,Available,,
867,848,,,Available,,
867,849,,,Available,,
867,850,,,Available,,
867,851,Northwestel,8092,In Service,Swift River,
867,852,,,Available,,
867,853,,,Available,,
867,854,,,Available,,
867,855,,,Available,,
867,856,,,Available,,
867,857,Northwestel,8092,In Service,Arviat,
867,858,,,Available,,
867,859,,,Available,,
867,860,,,Available,,
867,861,,,Available,,
867,862,Northwestel,8092,In Service,Beaver Creek,
867,863,Northwestel,8092,In Service,Carmacks,
867,864,,,Available,,
867,865,,,Available,,
867,866,,,Available,,
867,867,,,Not Available,,Home NPA
867,868,,,Available,,
867,869,,,Available,,
867,870,Northwestel,8092,In Service,Fort Smith,
