NPA,CO Code (NXX),Company,OCN,Status,Rate Center,Remarks
,,,,,,2018-11-05
902,200,Iristel Inc.,154E,In Service,Charlottetown,
902,201,Iristel Inc.,154E,In Service,Charlottetown,
902,202,Bragg Communications Inc.,421G,In Service,Sydney,
902,203,Bragg Communications Inc.,421G,In Service,Shubenacadie,
902,204,Bragg Communications Inc.,421G,In Service,Chester,
902,205,Bragg Communications Inc.,421G,In Service,Saulnierville,
902,206,Rogers Communications Canada Inc. (Wireless),8821,In Service,Alberton,
902,207,Bragg Communications Inc.,421G,In Service,Shelburne,
902,208,Rogers Communications Canada Inc. (Wireless),8821,In Service,Souris,
902,209,TELUS Mobility,8303,In Service,Halifax,
902,210,TELUS Mobility,8303,In Service,Halifax,
902,211,,,For Special Use,,Public Information and Referral Services
902,212,Aliant Telecom (NS),8089,In Service,Bridgewater,
902,213,TELUS Mobility,8303,In Service,Charlottetown,
902,214,Bell Mobility Aliant,329A,In Service,Alberton,
902,215,Bell Mobility Aliant,329A,In Service,Souris,
902,216,Bell Mobility Aliant,329A,In Service,Parrsboro,
902,217,Bell Mobility Aliant,329A,In Service,Sydney,
902,218,TELUS Mobility,8303,In Service,Charlottetown,
902,219,Bell Mobility Aliant,329A,In Service,Halifax,
902,220,Bell Mobility Aliant,329A,In Service,Halifax,
902,221,Bell Mobility Aliant,329A,In Service,Halifax,
902,222,Bell Mobility Aliant,329A,In Service,Halifax,
902,223,Bell Mobility Aliant,329A,In Service,Halifax,
902,224,Aliant Telecom (NS),8089,In Service,Cheticamp,
902,225,Bell Mobility Aliant,329A,In Service,Halifax,
902,226,Aliant Telecom (NS),8089,In Service,Arichat,
902,227,Aliant Telecom (NS),8089,In Service,Port Hawkesbury,
902,228,Aliant Telecom (NS),8089,In Service,Blandford,
902,229,Bell Mobility Aliant,329A,In Service,Halifax,
902,230,Bragg Communications Inc.,4878,In Service,Collingwood,
902,231,Bragg Communications Inc.,4878,In Service,Alberton,
902,232,Aliant Telecom (NS),8089,In Service,Monastery,
902,233,Bell Mobility Aliant,329A,In Service,Halifax,
902,234,Aliant Telecom (NS),8089,In Service,Monastery,
902,235,Aliant Telecom (NS),8089,In Service,Margaree,
902,236,Bragg Communications Inc.,4878,In Service,Shubenacadie,
902,237,Bell Mobility Aliant,329A,In Service,Halifax,
902,238,Aliant Telecom (NS),8089,In Service,-,Billing NXX
902,239,Aliant Telecom (PEI),8087,In Service,-,Billing NXX
902,240,Bell Mobility Aliant,329A,In Service,Halifax,
902,241,Bragg Communications Inc.,4878,In Service,North Sydney,
902,242,Bragg Communications Inc.,4878,In Service,Kingston,
902,243,Aliant Telecom (NS),8089,In Service,Pugwash,
902,244,Aliant Telecom (NS),8089,In Service,Halifax,
902,245,Aliant Telecom (NS),8089,In Service,Digby,
902,246,Bragg Communications Inc.,4878,In Service,Thorburn,
902,247,Aliant Telecom (NS),8089,In Service,Digby,
902,248,Aliant Telecom (NS),8089,In Service,Margaree Forks,
902,249,Rogers Communications Canada Inc. (Wireless),8821,In Service,Digby,
902,250,Bell Mobility Aliant,329A,In Service,Digby,
902,251,Aliant Telecom (NS),8089,In Service,River Hebert,
902,252,Bragg Communications Inc.,4878,In Service,Sackville,
902,253,Bragg Communications Inc.,4878,In Service,Brooklyn,
902,254,Aliant Telecom (NS),8089,In Service,Parrsboro,
902,255,Bragg Communications Inc.,4878,In Service,East Bay,
902,256,Bragg Communications Inc.,4878,In Service,Mount Uniacke,
902,257,Aliant Telecom (NS),8089,In Service,Wallace,
902,258,Aliant Telecom (NS),8089,In Service,Inverness,
902,259,Bragg Communications Inc.,4878,In Service,Elmsdale,
902,260,Bragg Communications Inc.,4878,In Service,Saulnierville,
902,261,Aliant Telecom (NS),8089,In Service,Maitland,
902,262,Bragg Communications Inc.,4878,In Service,Saltsprings,
902,263,,,Not Available,,Not available - reserved for future NPA relief in Montreal, Quebec iaw CRTC Decision 2017-38
902,264,Aliant Telecom (NS),8089,In Service,Cheticamp,
902,265,Bragg Communications Inc.,4878,In Service,Shelburne,
902,266,Bell Mobility Aliant,329A,In Service,Halifax,
902,267,Aliant Telecom (NS),8089,In Service,Data Link,
902,268,Aliant Telecom (NS),8089,In Service,Halifax,
902,269,Bragg Communications Inc.,4878,In Service,Boularderie,
902,270,Bragg Communications Inc.,4878,In Service,Sydney,
902,271,Bragg Communications Inc.,4878,In Service,New Waterford,
902,272,Bragg Communications Inc.,4878,In Service,Hopewell,
902,273,Bragg Communications Inc.,4878,In Service,Chester,
902,274,Bragg Communications Inc.,4878,In Service,Maccan,
902,275,Aliant Telecom (NS),8089,In Service,Chester,
