NPA,CO Code (NXX),Company,OCN,Status,Rate Center,Remarks
,,,,,,2018-11-05
428,200,,,Available,,
428,201,,,Available,,
428,202,,,Available,,
428,203,,,Available,,
428,204,,,Available,,
428,205,,,Available,,
428,206,,,Available,,
428,207,,,Not Available,,Not available iaw Section 3.7 f) of CO Code Guidelines
428,208,,,Available,,
428,209,,,Available,,
428,210,,,Available,,
428,211,,,For Special Use,,Public Information and Referral Services
428,212,,,Available,,
428,213,,,Available,,
428,214,,,Available,,
428,215,,,Available,,
428,216,,,Available,,
428,217,,,Available,,
428,218,,,Available,,
428,219,,,Available,,
428,220,,,Available,,
428,221,,,Available,,
428,222,,,Available,,
428,223,,,Available,,
428,224,,,Available,,
428,225,,,Available,,
428,226,,,Available,,
428,227,,,Available,,
428,228,,,Available,,
428,229,,,Available,,
428,230,,,Available,,
428,231,,,Available,,Available outside Fort Kent: Maine EAS
428,232,,,Available,,
428,233,,,Available,,
428,234,,,Available,,
428,235,,,Available,,
428,236,,,Available,,
428,237,,,Available,,
428,238,,,Available,,
428,239,,,Available,,
428,240,,,Available,,
428,241,,,Available,,
428,242,,,Available,,
428,243,,,Available,,
428,244,,,Available,,
428,245,,,Available,,
428,246,,,Available,,
428,247,,,Available,,
428,248,,,Available,,
428,249,,,Available,,
428,250,,,Available,,
428,251,,,Available,,
428,252,,,Available,,
428,253,,,Available,,
428,254,,,Available,,
428,255,,,Available,,
428,256,,,Available,,
428,257,,,Not Available,,Not available iaw Section 3.7 of CO Code Guidelines: Future Canadian Geographic NPA
428,258,,,Available,,
428,259,,,Available,,
428,260,,,Available,,
428,261,,,Available,,
428,262,,,Available,,
428,263,,,Available,,
428,264,,,Available,,
428,265,,,Available,,
428,266,,,Available,,
428,267,,,Available,,
428,268,,,Available,,
428,269,,,Available,,
428,270,,,Available,,
428,271,,,Available,,
428,272,,,Available,,
428,273,,,Available,,
428,274,,,Available,,
428,275,,,Available,,
428,276,,,Available,,
428,277,,,Available,,
428,278,,,Available,,
428,279,,,Available,,
428,280,,,Available,,
428,281,,,Available,,
428,282,,,Available,,
428,283,,,Available,,
428,284,,,Available,,
428,285,,,Available,,
428,286,,,Available,,
428,287,,,Available,,
428,288,,,Available,,
428,289,,,Available,,
428,290,,,Available,,
428,291,,,Available,,
428,292,,,Available,,
428,293,,,Available,,
428,294,,,Available,,
428,295,,,Available,,
428,296,,,Available,,
428,297,,,Available,,Available outside the Sackville EAS area
428,298,,,Available,,
428,299,,,Available,,
428,300,,,Available,,
428,301,,,Available,,
428,302,,,Available,,
428,303,,,Available,,
428,304,,,Available,,
428,305,,,Available,,
428,306,,,Available,,
428,307,,,Available,,
428,308,,,Available,,
428,309,,,Available,,
428,310,,,Moratorium on Assignment,,
428,311,,,For Special Use,,Non-Emergency Municipal Government Services
428,312,,,Available,,
428,313,,,Available,,
428,314,,,Available,,
428,315,,,Available,,
428,316,,,Available,,Available outside Madawaska: Maine EAS
428,317,,,Available,,
428,318,,,Available,,
428,319,,,Available,,
